Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,CVS,UNH,WMT,AAPL,AMZN,CVS,UNH,WMT,AAPL,AMZN,CVS,UNH,WMT,AAPL,AMZN,CVS,UNH,WMT,AAPL,AMZN,CVS,UNH,WMT,AAPL,AMZN,CVS,UNH,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,134.65097045898438,166.5500030517578,66.64070892333984,313.3219909667969,45.04097366333008,137.38999938964844,166.5500030517578,73.0,329.32000732421875,47.5099983215332,137.39999389648438,167.35000610351562,74.04000091552734,335.2900085449219,47.72666549682617,134.58999633789062,163.8874969482422,72.79000091552734,328.3900146484375,47.086666107177734,136.3000030517578,166.5,73.4000015258789,332.32000732421875,47.26333236694336,84183100,73414000,8117500,5962200,17346300
2021-02-05,134.23385620117188,167.6074981689453,65.89215087890625,308.74566650390625,45.6192741394043,136.75999450683594,167.6074981689453,72.18000030517578,324.510009765625,48.119998931884766,137.4199981689453,168.85000610351562,73.36000061035156,333.4800109863281,48.28333282470703,135.86000061035156,165.135498046875,71.93000030517578,323.4800109863281,47.5099983215332,137.35000610351562,165.9499969482422,73.2300033569336,332.1099853515625,47.81999969482422,75693800,72416000,6421800,7227900,20451600
2021-02-08,134.3810272216797,166.14700317382812,66.62246704101562,308.58392333984375,45.83100509643555,136.91000366210938,166.14700317382812,72.9800033569336,324.3399963378906,48.34333419799805,136.9600067138672,168.25,72.98999786376953,327.0199890136719,48.526668548583984,134.9199981689453,165.1999969482422,72.16999816894531,323.80999755859375,48.1533317565918,136.02999877929688,167.9250030517578,72.47000122070312,327.010009765625,48.27000045776367,71297200,65148000,5826900,4758200,15825300
2021-02-09,133.49766540527344,165.25,67.0880355834961,313.6169738769531,46.08380889892578,136.00999450683594,165.25,73.48999786376953,329.6300048828125,48.61000061035156,137.8800048828125,166.89999389648438,74.13999938964844,331.0400085449219,48.77333450317383,135.85000610351562,164.89199829101562,72.8499984741211,321.7099914550781,48.19333267211914,136.6199951171875,165.62449645996094,73.23999786376953,323.8999938964844,48.19333267211914,76774200,44070000,8100200,4096900,15906900
2021-02-10,132.88914489746094,164.32899475097656,67.3984146118164,317.2037658691406,45.54658889770508,135.38999938964844,164.32899475097656,73.83000183105469,333.3999938964844,48.043331146240234,136.99000549316406,165.8975067138672,74.16000366210938,335.760009765625,48.633331298828125,134.39999389648438,162.6999969482422,72.80999755859375,329.7699890136719,47.8466682434082,136.47999572753906,165.6999969482422,73.94999694824219,332.6600036621094,48.61000061035156,73046600,63032000,4752800,4122700,18576900
2021-02-11,132.63394165039062,163.10650634765625,67.18843841552734,316.88983154296875,45.51183319091797,135.1300048828125,163.10650634765625,73.5999984741211,333.07000732421875,48.00666809082031,136.38999938964844,164.60000610351562,74.08000183105469,336.6499938964844,48.31666564941406,133.77000427246094,162.4029998779297,72.91999816894531,331.5,47.9033317565918,135.89999389648438,164.60000610351562,74.0,335.0,48.04666519165039,64280000,46028000,4725500,2776700,12791400
2021-02-12,132.86952209472656,163.885498046875,67.74528503417969,312.2945556640625,45.65403747558594,135.3699951171875,163.885498046875,74.20999908447266,328.239990234375,48.15666580200195,135.52999877929688,164.0124969482422,74.55999755859375,332.3999938964844,48.20333480834961,133.69000244140625,161.66549682617188,73.54000091552734,327.8800048828125,47.88999938964844,134.35000610351562,162.5,73.56999969482422,331.67999267578125,48.0533332824707,60145100,46706000,5870600,2760800,13423500
2021-02-16,130.72976684570312,163.44749450683594,64.38587951660156,308.8503112792969,46.030086517333984,133.19000244140625,163.44749450683594,70.52999877929688,324.6199951171875,48.5533332824707,136.00999450683594,165.4149932861328,75.38999938964844,329.8399963378906,48.79666519165039,132.7899932861328,162.67950439453125,70.19000244140625,322.4800109863281,48.310001373291016,135.49000549316406,162.70249938964844,75.2699966430664,327.3599853515625,48.64666748046875,80576300,51494000,18932600,4339000,27891000
2021-02-17,128.42318725585938,165.4320068359375,66.3759765625,310.9814758300781,46.51674270629883,130.83999633789062,165.4320068359375,72.70999908447266,326.8599853515625,49.06666564941406,132.22000122070312,166.04550170898438,72.8499984741211,328.6000061035156,49.16666793823242,129.47000122070312,162.97500610351562,70.12000274658203,322.239990234375,48.16666793823242,131.25,163.17999267578125,70.25,323.4599914550781,48.21666717529297,97918500,65950000,13280300,2620000,25571100
2021-02-18,127.3140869140625,166.4114990234375,65.28964233398438,312.45623779296875,43.50200653076172,129.7100067138672,166.4114990234375,71.5199966430664,328.4100036621094,45.88666534423828,130.0,166.89999389648438,72.97000122070312,329.5799865722656,46.900001525878906,127.41000366210938,163.69700622558594,71.31999969482422,325.20001220703125,45.83333206176758,129.1999969482422,164.12100219726562,72.6500015258789,325.8999938964844,46.33333206176758,96856700,60548000,7328800,2383500,96927300
2021-02-19,127.47108459472656,162.4949951171875,64.28546905517578,308.8122863769531,43.716896057128906,129.8699951171875,162.4949951171875,70.41999816894531,324.5799865722656,46.11333465576172,130.7100067138672,166.6750030517578,71.41999816894531,328.8500061035156,46.473331451416016,128.8000030517578,162.28750610351562,70.29000091552734,324.1099853515625,45.88999938964844,130.24000549316406,166.4114990234375,71.4000015258789,328.75,45.93333435058594,87668800,86104000,6530800,2313800,36606000
2021-02-22,123.67259216308594,159.03700256347656,64.34024047851562,311.7236633300781,43.5114860534668,126.0,159.03700256347656,70.4800033569336,327.6400146484375,45.89666748046875,129.72000122070312,161.61599731445312,70.63999938964844,329.04998779296875,46.11333465576172,125.5999984741211,158.61300659179688,69.37000274658203,320.3500061035156,45.41666793823242,128.00999450683594,160.406494140625,70.30000305175781,321.5,45.913333892822266,103916400,70314000,6054900,2688300,32106600
2021-02-23,123.5351791381836,159.72500610351562,63.57341766357422,313.5028076171875,42.80994415283203,125.86000061035156,159.72500610351562,69.63999938964844,329.510009765625,45.15666580200195,126.70999908447266,160.2364959716797,70.80000305175781,333.94000244140625,45.79666519165039,118.38999938964844,154.67999267578125,69.45999908447266,326.6400146484375,45.02000045776367,123.76000213623047,156.35150146484375,69.72000122070312,329.989990234375,45.70333480834961,158273000,93544000,8150600,3225700,31300200
2021-02-24,123.03458404541016,157.97650146484375,64.26720428466797,316.0716247558594,42.09575653076172,125.3499984741211,157.97650146484375,70.4000015258789,332.2099914550781,44.4033317565918,125.55999755859375,158.56149291992188,70.54000091552734,333.6000061035156,45.38666534423828,122.2300033569336,156.2689971923828,69.38999938964844,326.0400085449219,44.349998474121094,124.94000244140625,158.33749389648438,69.88999938964844,328.489990234375,45.290000915527344,111039900,60226000,5826100,3360500,46565700
2021-02-25,118.75513458251953,152.85800170898438,63.2904167175293,312.8938293457031,41.69757843017578,120.98999786376953,152.85800170898438,69.33000183105469,328.8699951171875,43.983333587646484,126.45999908447266,158.91299438476562,70.6500015258789,333.6000061035156,44.66999816894531,120.54000091552734,152.38800048828125,69.16000366210938,327.3599853515625,43.82666778564453,124.68000030517578,156.83700561523438,69.9800033569336,331.0,44.366668701171875,148199500,90676000,5243400,2780100,33324600
2021-02-26,119.02013397216797,154.64649963378906,62.194969177246094,316.0811462402344,41.05607604980469,121.26000213623047,154.64649963378906,68.12999725341797,332.2200012207031,43.30666732788086,124.8499984741211,156.1219940185547,69.33000183105469,337.9100036621094,43.936668395996094,121.19999694824219,151.8350067138672,68.0199966430664,329.8500061035156,43.28666687011719,122.58999633789062,154.75999450683594,69.2699966430664,330.54998779296875,43.82666778564453,164560400,85518000,10227500,5430000,42470700
2021-03-01,125.42952728271484,157.3070068359375,63.244773864746094,318.3931579589844,41.51429748535156,127.79000091552734,157.3070068359375,69.27999877929688,334.6499938964844,43.790000915527344,127.93000030517578,157.47799682617188,69.56999969482422,338.9100036621094,44.189998626708984,122.79000091552734,154.89950561523438,68.26000213623047,333.67999267578125,43.709999084472656,123.75,156.39450073242188,68.41999816894531,334.3599853515625,43.86000061035156,116307900,54582000,5656500,4198900,34634400
2021-03-02,122.80884552001953,154.72650146484375,62.93439865112305,318.3836669921875,41.11612319946289,125.12000274658203,154.72650146484375,68.94000244140625,334.6400146484375,43.369998931884766,128.72000122070312,158.17599487304688,69.63999938964844,337.6700134277344,44.25,125.01000213623047,154.3560028076172,68.87000274658203,333.8900146484375,43.336666107177734,128.41000366210938,157.17349243164062,69.48999786376953,335.0,43.836666107177734,102260900,51916000,5251800,2568900,29230800
2021-03-03,119.80536651611328,150.25,63.016544342041016,316.69952392578125,40.31977844238281,122.05999755859375,150.25,69.02999877929688,332.8699951171875,42.529998779296875,125.70999908447266,155.38900756835938,69.51000213623047,338.1600036621094,43.310001373291016,121.83999633789062,149.75,68.27999877929688,332.7799987792969,42.516666412353516,124.80999755859375,154.0590057373047,68.97000122070312,333.32000732421875,43.16666793823242,112966300,79774000,6192100,3039700,41837400
2021-03-04,117.9110107421875,148.8784942626953,63.14435577392578,317.5938720703125,40.30082321166992,120.12999725341797,148.8784942626953,69.16999816894531,333.80999755859375,42.5099983215332,123.5999984741211,152.906494140625,70.04000091552734,340.8399963378906,43.19333267211914,118.62000274658203,147.27149963378906,68.41999816894531,332.6700134277344,42.09333419799805,121.75,150.60000610351562,68.95999908447266,334.1700134277344,42.619998931884766,178155000,109632000,7396700,4991600,45348000
2021-03-05,119.17720031738281,150.0229949951172,64.47716522216797,330.2383117675781,40.80328369140625,121.41999816894531,150.0229949951172,70.62999725341797,347.1000061035156,43.040000915527344,121.94000244140625,150.4499969482422,70.94999694824219,348.2900085449219,43.25,117.56999969482422,144.0500030517578,69.16000366210938,335.0199890136719,42.25,120.9800033569336,150.25,69.4000015258789,335.0299987792969,42.276668548583984,153766600,107772000,8295600,4563100,34073700
2021-03-08,114.21064758300781,147.59750366210938,65.48135375976562,333.15911865234375,40.41142272949219,116.36000061035156,147.59750366210938,71.7300033569336,350.1700134277344,42.62666702270508,121.0,153.22950744628906,72.54000091552734,354.0,43.279998779296875,116.20999908447266,147.5655059814453,70.77999877929688,345.6000061035156,42.60333251953125,120.93000030517578,150.75,71.29000091552734,347.010009765625,43.11000061035156,154376600,83700000,9007400,3419900,40988400
2021-03-09,118.85328674316406,153.1425018310547,65.02490997314453,334.8812255859375,40.7305908203125,121.08999633789062,153.1425018310547,71.2300033569336,351.9800109863281,42.96333312988281,122.05999755859375,154.54800415039062,73.05000305175781,361.25,43.293331146240234,118.79000091552734,150.25750732421875,71.18000030517578,351.3399963378906,42.77333450317383,119.02999877929688,150.89950561523438,72.3499984741211,352.9200134277344,42.93333435058594,129525800,80600000,8697300,4277600,31988700
2021-03-10,117.76377868652344,152.8820037841797,66.36685180664062,332.6168518066406,41.770267486572266,119.9800033569336,152.8820037841797,72.69999694824219,349.6000061035156,44.060001373291016,122.16999816894531,155.822998046875,73.08999633789062,354.4800109863281,44.349998474121094,119.44999694824219,151.50250244140625,71.12999725341797,348.5,42.823333740234375,121.69000244140625,154.92250061035156,71.70999908447266,353.9100036621094,42.95333480834961,111943300,60250000,7402200,3012300,44929200
2021-03-11,119.70722198486328,155.67950439453125,66.04733276367188,335.9468078613281,41.75446701049805,121.95999908447266,155.67950439453125,72.3499984741211,353.1000061035156,44.043331146240234,123.20999908447266,156.58900451660156,73.43000030517578,355.9700012207031,44.496665954589844,121.26000213623047,154.14649963378906,72.31999969482422,349.8699951171875,43.84333419799805,122.54000091552734,155.20050048828125,72.94999694824219,350.760009765625,44.45333480834961,103026500,55528000,5536100,2520500,35489700
2021-03-12,118.79438781738281,154.47450256347656,67.48058319091797,339.9283752441406,42.383338928222656,121.02999877929688,154.47450256347656,73.91999816894531,356.0199890136719,44.706668853759766,121.16999816894531,154.94900512695312,74.05000305175781,356.82000732421875,44.84000015258789,119.16000366210938,152.27499389648438,72.5,351.989990234375,44.026668548583984,120.4000015258789,153.75,72.69000244140625,353.1700134277344,44.17333221435547,88105100,48438000,6286700,2088700,28437600
2021-03-15,121.69970703125,154.08399963378906,68.4391098022461,337.8850402832031,42.165283203125,123.98999786376953,154.08399963378906,74.97000122070312,353.8800048828125,44.47666549682617,124.0,154.11199951171875,75.20999908447266,357.94000244140625,44.91666793823242,120.41999816894531,151.60450744628906,73.58000183105469,351.54998779296875,44.27333450317383,121.41000366210938,153.72850036621094,73.88999938964844,356.9200134277344,44.913333892822266,92403800,58272000,7139500,2343400,25071900
2021-03-16,123.25053405761719,154.59300231933594,68.53038787841797,338.5724792480469,42.15264129638672,125.56999969482422,154.59300231933594,75.06999969482422,354.6000061035156,44.46333312988281,127.22000122070312,156.44549560546875,75.25,355.3599853515625,44.7599983215332,124.72000122070312,153.79299926757812,74.1500015258789,351.9100036621094,44.27333450317383,125.69999694824219,155.24850463867188,75.0,353.5299987792969,44.27333450317383,115227900,50776000,5756300,2904200,19881000
2021-03-17,122.45550537109375,156.7864990234375,67.56272888183594,336.2618713378906,41.801876068115234,124.76000213623047,156.7864990234375,74.01000213623047,352.17999267578125,44.09333419799805,125.86000061035156,158.65249633789062,74.38999938964844,358.07000732421875,44.380001068115234,122.33999633789062,153.51100158691406,72.87999725341797,351.8299865722656,43.99333190917969,124.05000305175781,153.66099548339844,73.73999786376953,355.1700134277344,44.16666793823242,111932600,62372000,7926700,2633100,24156300
2021-03-18,118.3036117553711,151.39950561523438,67.99179077148438,345.6857604980469,41.256065368652344,120.52999877929688,151.39950561523438,74.4800033569336,362.04998779296875,43.336666107177734,123.18000030517578,155.8314971923828,75.29000091552734,364.32000732421875,43.983333587646484,120.31999969482422,151.25,73.80999755859375,352.3399963378906,43.310001373291016,122.87999725341797,155.0500030517578,74.01000213623047,352.8699951171875,43.720001220703125,121229700,72992000,6860600,3311600,29815500
2021-03-19,117.77360534667969,153.7480010986328,66.8050308227539,349.05621337890625,41.80504608154297,119.98999786376953,153.7480010986328,73.18000030517578,365.5799865722656,43.913333892822266,121.43000030517578,153.864501953125,74.6500015258789,370.4599914550781,44.16666793823242,119.68000030517578,150.8314971923828,73.16999816894531,359.010009765625,43.29999923706055,119.9000015258789,151.4615020751953,74.5,361.9200134277344,43.37666702270508,185549500,92508000,10427000,8572900,57703500
2021-03-22,121.11079406738281,155.5435028076172,67.06977844238281,350.27838134765625,42.00496292114258,123.38999938964844,155.5435028076172,73.47000122070312,366.8599853515625,44.12333297729492,123.87000274658203,156.32899475097656,73.56999969482422,368.5799865722656,44.150001525878906,120.26000213623047,153.00250244140625,72.3499984741211,360.1099853515625,43.663333892822266,120.33000183105469,153.3925018310547,72.91999816894531,365.0,43.66666793823242,111912300,58044000,6819600,3505200,24654000
2021-03-23,120.27650451660156,156.875,65.63652801513672,351.8442687988281,42.503173828125,122.54000091552734,156.875,71.9000015258789,368.5,44.64666748046875,124.23999786376953,159.10000610351562,73.44000244140625,371.5400085449219,44.766666412353516,122.13999938964844,156.04249572753906,71.80000305175781,367.2200012207031,43.87666702270508,123.33000183105469,156.35000610351562,73.11000061035156,368.8500061035156,43.9033317565918,95467100,76346000,7192300,3100100,29154900
2021-03-24,117.87174987792969,154.35350036621094,66.8324203491211,353.8493347167969,42.23977279663086,120.08999633789062,154.35350036621094,73.20999908447266,370.6000061035156,44.369998931884766,122.9000015258789,158.0155029296875,74.30000305175781,373.79998779296875,44.810001373291016,120.06999969482422,154.25750732421875,71.69999694824219,365.510009765625,44.349998474121094,122.81999969482422,157.552001953125,72.12000274658203,366.04998779296875,44.810001373291016,88530500,59180000,7555500,3407800,23547300
2021-03-25,118.36251831054688,152.31300354003906,67.61751556396484,354.3171691894531,42.52537536621094,120.58999633789062,152.31300354003906,74.06999969482422,371.0899963378906,44.66999816894531,121.66000366210938,155.48899841308594,74.25,372.1099853515625,44.84333419799805,119.0,151.85699462890625,72.29000091552734,363.3900146484375,44.290000915527344,119.54000091552734,153.64950561523438,73.25,370.6000061035156,44.41999816894531,98844700,71270000,5506800,3021500,28125900
2021-03-26,118.9710693359375,152.60150146484375,69.34285736083984,359.4635925292969,42.88078689575195,121.20999908447266,152.60150146484375,75.95999908447266,376.4800109863281,45.043331146240234,121.4800033569336,152.83299255371094,76.0,377.05999755859375,45.06666564941406,118.91999816894531,149.8000030517578,74.12000274658203,370.2900085449219,44.473331451416016,120.3499984741211,152.2030029296875,74.36000061035156,371.67999267578125,44.66666793823242,94071200,66258000,9051200,2959800,28653600
2021-03-29,119.14774322509766,153.7864990234375,69.65325164794922,361.9269714355469,43.36948776245117,121.38999938964844,153.7864990234375,76.30000305175781,379.05999755859375,45.55666732788086,122.58000183105469,154.5625,76.87000274658203,380.5,45.66999816894531,120.7300033569336,151.42250061035156,75.51000213623047,374.989990234375,44.866668701171875,121.6500015258789,152.77200317382812,75.69999694824219,376.3599853515625,45.0,80819200,54920000,6135800,2740400,30146400
2021-03-30,117.68525695800781,152.76449584960938,69.45240020751953,356.675537109375,43.074363708496094,119.9000015258789,152.76449584960938,76.08000183105469,373.55999755859375,45.246665954589844,120.4000015258789,153.64999389648438,76.80999755859375,379.8800048828125,45.86333465576172,118.86000061035156,151.6999969482422,75.7300033569336,371.79998779296875,45.15666580200195,120.11000061035156,153.50050354003906,76.16999816894531,377.54998779296875,45.44333267211914,85671900,46752000,5733000,3066000,27230100
